date,store,item,sales
2023-12-12,1,3,7
2023-12-13,1,3,5
2023-12-14,1,3,4
2023-12-15,1,3,9
2023-12-16,1,3,8
2023-12-17,1,3,5
2023-12-18,1,3,3
2023-12-19,1,3,6
2023-12-20,1,3,5
2023-12-21,1,3,9
2023-12-22,1,3,6
2023-12-23,1,3,5
2023-12-24,1,3,6
2023-12-25,1,3,4
2023-12-26,1,3,5
2023-12-27,1,3,6
2023-12-28,1,3,6
2023-12-29,1,3,9
2023-12-30,1,3,7
2023-12-31,1,3,8
2023-01-01,1,4,1
2023-01-02,1,4,1
2023-01-03,1,4,2
2023-01-04,1,4,1
2023-01-05,1,4,1
2023-01-06,1,4,2
2023-01-07,1,4,2
2023-01-08,1,4,2
2023-01-09,1,4,2
2023-01-10,1,4,1
2023-01-11,1,4,1
2023-01-12,1,4,1
2023-01-13,1,4,1
2023-01-14,1,4,1
2023-01-15,1,4,0
2023-01-16,1,4,2
2023-01-17,1,4,1
2023-01-18,1,4,1
2023-01-19,1,4,1
2023-01-20,1,4,1
2023-01-21,1,4,2
2023-01-22,1,4,2
2023-01-23,1,4,2
2023-01-24,1,4,1
2023-01-25,1,4,1
2023-01-26,1,4,1
2023-01-27,1,4,1
2023-01-28,1,4,1
2023-01-29,1,4,2
2023-01-30,1,4,1
2023-01-31,1,4,2
2023-02-01,1,4,2
2023-02-02,1,4,1
2023-02-03,1,4,1
2023-02-04,1,4,3
2023-02-05,1,4,1
2023-02-06,1,4,1
2023-02-07,1,4,1
2023-02-08,1,4,1
2023-02-09,1,4,1
2023-02-10,1,4,1
2023-02-11,1,4,2
2023-02-12,1,4,1
2023-02-13,1,4,1
2023-02-14,1,4,1
2023-02-15,1,4,2
2023-02-16,1,4,1
2023-02-17,1,4,1
2023-02-18,1,4,2
2023-02-19,1,4,2
2023-02-20,1,4,2
2023-02-21,1,4,2
2023-02-22,1,4,0
2023-02-23,1,4,1
2023-02-24,1,4,2
2023-02-25,1,4,1
2023-02-26,1,4,1
2023-02-27,1,4,1
2023-02-28,1,4,2
2023-03-01,1,4,1
2023-03-02,1,4,1
2023-03-03,1,4,1
2023-03-04,1,4,2
2023-03-05,1,4,2
2023-03-06,1,4,1
2023-03-07,1,4,1
2023-03-08,1,4,2
2023-03-09,1,4,1
2023-03-10,1,4,2
2023-03-11,1,4,2
2023-03-12,1,4,2
2023-03-13,1,4,1
2023-03-14,1,4,2
2023-03-15,1,4,1
2023-03-16,1,4,1
2023-03-17,1,4,2
2023-03-18,1,4,2
2023-03-19,1,4,2
2023-03-20,1,4,2
2023-03-21,1,4,1
2023-03-22,1,4,2
2023-03-23,1,4,2
2023-03-24,1,4,1
2023-03-25,1,4,2
2023-03-26,1,4,2
2023-03-27,1,4,2
2023-03-28,1,4,1
2023-03-29,1,4,1
2023-03-30,1,4,1
2023-03-31,1,4,1
2023-04-01,1,4,2
2023-04-02,1,4,2
2023-04-03,1,4,1
2023-04-04,1,4,2
2023-04-05,1,4,1
2023-04-06,1,4,2
2023-04-07,1,4,1
2023-04-08,1,4,2
2023-04-09,1,4,1
2023-04-10,1,4,2
2023-04-11,1,4,1
2023-04-12,1,4,2
2023-04-13,1,4,1
2023-04-14,1,4,2
2023-04-15,1,4,1
2023-04-16,1,4,1
2023-04-17,1,4,1
2023-04-18,1,4,1
2023-04-19,1,4,1
2023-04-20,1,4,2
2023-04-21,1,4,1
2023-04-22,1,4,3
2023-04-23,1,4,3
2023-04-24,1,4,1
2023-04-25,1,4,1
2023-04-26,1,4,1
2023-04-27,1,4,1
2023-04-28,1,4,2
2023-04-29,1,4,2
2023-04-30,1,4,1
2023-05-01,1,4,2
2023-05-02,1,4,2
2023-05-03,1,4,0
2023-05-04,1,4,2
2023-05-05,1,4,1
2023-05-06,1,4,2
2023-05-07,1,4,2
2023-05-08,1,4,1
2023-05-09,1,4,1
2023-05-10,1,4,1
2023-05-11,1,4,0
2023-05-12,1,4,2
2023-05-13,1,4,3
2023-05-14,1,4,1
2023-05-15,1,4,2
2023-05-16,1,4,1
2023-05-17,1,4,1
2023-05-18,1,4,1
2023-05-19,1,4,2
2023-05-20,1,4,3
2023-05-21,1,4,1
2023-05-22,1,4,1
2023-05-23,1,4,1
2023-05-24,1,4,2
2023-05-25,1,4,2
2023-05-26,1,4,2
2023-05-27,1,4,1
2023-05-28,1,4,1
2023-05-29,1,4,2
2023-05-30,1,4,2
2023-05-31,1,4,2
2023-06-01,1,4,2
2023-06-02,1,4,3
2023-06-03,1,4,2
2023-06-04,1,4,1
2023-06-05,1,4,2
2023-06-06,1,4,1
2023-06-07,1,4,1
2023-06-08,1,4,1
2023-06-09,1,4,0
2023-06-10,1,4,2
2023-06-11,1,4,1
2023-06-12,1,4,2
2023-06-13,1,4,1
2023-06-14,1,4,1
2023-06-15,1,4,1
2023-06-16,1,4,1
2023-06-17,1,4,3
2023-06-18,1,4,2
2023-06-19,1,4,2
2023-06-20,1,4,2
2023-06-21,1,4,1
2023-06-22,1,4,1
2023-06-23,1,4,1
2023-06-24,1,4,3
2023-06-25,1,4,2
2023-06-26,1,4,2
2023-06-27,1,4,2
2023-06-28,1,4,1
2023-06-29,1,4,2
2023-06-30,1,4,1
2023-07-01,1,4,2
2023-07-02,1,4,2
2023-07-03,1,4,1
2023-07-04,1,4,2
2023-07-05,1,4,2
2023-07-06,1,4,1
2023-07-07,1,4,2
2023-07-08,1,4,3
2023-07-09,1,4,2
2023-07-10,1,4,3
2023-07-11,1,4,2
2023-07-12,1,4,2
2023-07-13,1,4,1
2023-07-14,1,4,3
2023-07-15,1,4,1
2023-07-16,1,4,1
2023-07-17,1,4,0
2023-07-18,1,4,1
2023-07-19,1,4,3
2023-07-20,1,4,2
2023-07-21,1,4,1
2023-07-22,1,4,3
2023-07-23,1,4,2
2023-07-24,1,4,0
2023-07-25,1,4,2
2023-07-26,1,4,1
2023-07-27,1,4,1
2023-07-28,1,4,3
2023-07-29,1,4,4
2023-07-30,1,4,3
2023-07-31,1,4,2
2023-08-01,1,4,2
2023-08-02,1,4,2
2023-08-03,1,4,3
2023-08-04,1,4,2
2023-08-05,1,4,2
2023-08-06,1,4,2
2023-08-07,1,4,1
2023-08-08,1,4,2
2023-08-09,1,4,2
2023-08-10,1,4,1
2023-08-11,1,4,2
2023-08-12,1,4,3
2023-08-13,1,4,2
2023-08-14,1,4,2
2023-08-15,1,4,2
2023-08-16,1,4,2
2023-08-17,1,4,2
2023-08-18,1,4,3
2023-08-19,1,4,3
2023-08-20,1,4,4
2023-08-21,1,4,1
2023-08-22,1,4,2
2023-08-23,1,4,2
2023-08-24,1,4,4
2023-08-25,1,4,2
2023-08-26,1,4,1
2023-08-27,1,4,2
2023-08-28,1,4,2
2023-08-29,1,4,2
2023-08-30,1,4,2
2023-08-31,1,4,2
2023-09-01,1,4,1
2023-09-02,1,4,3
2023-09-03,1,4,1
2023-09-04,1,4,1
2023-09-05,1,4,2
2023-09-06,1,4,2
2023-09-07,1,4,2
2023-09-08,1,4,2
2023-09-09,1,4,2
2023-09-10,1,4,2
2023-09-11,1,4,2
2023-09-12,1,4,1
2023-09-13,1,4,1
2023-09-14,1,4,2
2023-09-15,1,4,3
2023-09-16,1,4,2
2023-09-17,1,4,2
2023-09-18,1,4,1
2023-09-19,1,4,1
2023-09-20,1,4,2
2023-09-21,1,4,1
2023-09-22,1,4,2
2023-09-23,1,4,1
2023-09-24,1,4,1
2023-09-25,1,4,2
2023-09-26,1,4,2
2023-09-27,1,4,2
2023-09-28,1,4,1
2023-09-29,1,4,2
2023-09-30,1,4,2
2023-10-01,1,4,1
2023-10-02,1,4,1
2023-10-03,1,4,1
2023-10-04,1,4,1
2023-10-05,1,4,1
2023-10-06,1,4,2
2023-10-07,1,4,2
2023-10-08,1,4,1
2023-10-09,1,4,1
2023-10-10,1,4,1
2023-10-11,1,4,1
2023-10-12,1,4,2
2023-10-13,1,4,1
2023-10-14,1,4,1
2023-10-15,1,4,1
2023-10-16,1,4,2
2023-10-17,1,4,0
2023-10-18,1,4,2
2023-10-19,1,4,1
2023-10-20,1,4,1
2023-10-21,1,4,3
2023-10-22,1,4,1
2023-10-23,1,4,1
2023-10-24,1,4,1
2023-10-25,1,4,2
2023-10-26,1,4,1
2023-10-27,1,4,2
2023-10-28,1,4,2
2023-10-29,1,4,2
2023-10-30,1,4,2
2023-10-31,1,4,2
2023-11-01,1,4,2
2023-11-02,1,4,2
2023-11-03,1,4,2
2023-11-04,1,4,3
2023-11-05,1,4,1
2023-11-06,1,4,1
2023-11-07,1,4,2
2023-11-08,1,4,3
2023-11-09,1,4,2
2023-11-10,1,4,1
2023-11-11,1,4,3
2023-11-12,1,4,3
2023-11-13,1,4,2
2023-11-14,1,4,2
2023-11-15,1,4,2
2023-11-16,1,4,3
2023-11-17,1,4,2
2023-11-18,1,4,3
2023-11-19,1,4,3
2023-11-20,1,4,3
2023-11-21,1,4,2
2023-11-22,1,4,3
2023-11-23,1,4,2
2023-11-24,1,4,2
2023-11-25,1,4,3
2023-11-26,1,4,2
2023-11-27,1,4,1
2023-11-28,1,4,1
2023-11-29,1,4,2
2023-11-30,1,4,2
2023-12-01,1,4,3
2023-12-02,1,4,2
2023-12-03,1,4,3
2023-12-04,1,4,1
2023-12-05,1,4,2
2023-12-06,1,4,2
2023-12-07,1,4,2
2023-12-08,1,4,2
2023-12-09,1,4,2
2023-12-10,1,4,4
2023-12-11,1,4,2
2023-12-12,1,4,2
2023-12-13,1,4,2
2023-12-14,1,4,3
2023-12-15,1,4,2
2023-12-16,1,4,3
2023-12-17,1,4,2
2023-12-18,1,4,3
2023-12-19,1,4,2
2023-12-20,1,4,2
2023-12-21,1,4,2
2023-12-22,1,4,1
2023-12-23,1,4,4
2023-12-24,1,4,3
2023-12-25,1,4,3
2023-12-26,1,4,2
2023-12-27,1,4,2
2023-12-28,1,4,2
2023-12-29,1,4,3
2023-12-30,1,4,2
2023-12-31,1,4,3
2023-01-01,1,5,9
2023-01-02,1,5,9
2023-01-03,1,5,4
2023-01-04,1,5,9
2023-01-05,1,5,8
2023-01-06,1,5,12
2023-01-07,1,5,7
2023-01-08,1,5,10
2023-01-09,1,5,6
2023-01-10,1,5,8
2023-01-11,1,5,6
2023-01-12,1,5,10
2023-01-13,1,5,9
2023-01-14,1,5,5
2023-01-15,1,5,8
2023-01-16,1,5,8
2023-01-17,1,5,5
2023-01-18,1,5,7
2023-01-19,1,5,7
2023-01-20,1,5,11
2023-01-21,1,5,9
2023-01-22,1,5,9
2023-01-23,1,5,7
2023-01-24,1,5,8
2023-01-25,1,5,5
2023-01-26,1,5,9
2023-01-27,1,5,7
2023-01-28,1,5,11
2023-01-29,1,5,8
2023-01-30,1,5,11
2023-01-31,1,5,5
2023-02-01,1,5,10
2023-02-02,1,5,6
2023-02-03,1,5,9
2023-02-04,1,5,6
2023-02-05,1,5,10
2023-02-06,1,5,9
2023-02-07,1,5,8
2023-02-08,1,5,8
2023-02-09,1,5,9
2023-02-10,1,5,9
2023-02-11,1,5,13
2023-02-12,1,5,5
2023-02-13,1,5,6
2023-02-14,1,5,6
2023-02-15,1,5,4
2023-02-16,1,5,8
2023-02-17,1,5,6
2023-02-18,1,5,12
2023-02-19,1,5,14
2023-02-20,1,5,10
2023-02-21,1,5,8
2023-02-22,1,5,7
2023-02-23,1,5,10
2023-02-24,1,5,10
2023-02-25,1,5,11
2023-02-26,1,5,8
2023-02-27,1,5,13
2023-02-28,1,5,7
2023-03-01,1,5,7
2023-03-02,1,5,12
2023-03-03,1,5,6
2023-03-04,1,5,17
2023-03-05,1,5,13
2023-03-06,1,5,6
2023-03-07,1,5,12
2023-03-08,1,5,7
2023-03-09,1,5,7
2023-03-10,1,5,12
2023-03-11,1,5,10
2023-03-12,1,5,10
2023-03-13,1,5,9
2023-03-14,1,5,9
2023-03-15,1,5,7
2023-03-16,1,5,9
2023-03-17,1,5,8
2023-03-18,1,5,15
2023-03-19,1,5,2
2023-03-20,1,5,10
2023-03-21,1,5,8
2023-03-22,1,5,5
2023-03-23,1,5,6
2023-03-24,1,5,14
2023-03-25,1,5,12
2023-03-26,1,5,13
2023-03-27,1,5,11
2023-03-28,1,5,8
2023-03-29,1,5,8
2023-03-30,1,5,9
2023-03-31,1,5,7
2023-04-01,1,5,11
2023-04-02,1,5,11
2023-04-03,1,5,8
2023-04-04,1,5,7
2023-04-05,1,5,6
2023-04-06,1,5,13
2023-04-07,1,5,10
2023-04-08,1,5,14
2023-04-09,1,5,8
2023-04-10,1,5,8
2023-04-11,1,5,6
2023-04-12,1,5,9
2023-04-13,1,5,11
2023-04-14,1,5,10
2023-04-15,1,5,15
2023-04-16,1,5,12
2023-04-17,1,5,9
2023-04-18,1,5,10
2023-04-19,1,5,8
2023-04-20,1,5,10
2023-04-21,1,5,12
2023-04-22,1,5,14
2023-04-23,1,5,8
2023-04-24,1,5,15
2023-04-25,1,5,6
2023-04-26,1,5,10
2023-04-27,1,5,10
2023-04-28,1,5,7
2023-04-29,1,5,13
2023-04-30,1,5,8
2023-05-01,1,5,6
2023-05-02,1,5,12
2023-05-03,1,5,9
2023-05-04,1,5,5
2023-05-05,1,5,10
2023-05-06,1,5,16
2023-05-07,1,5,15
2023-05-08,1,5,8
2023-05-09,1,5,11
2023-05-10,1,5,13
2023-05-11,1,5,13
2023-05-12,1,5,11
2023-05-13,1,5,13
2023-05-14,1,5,11
2023-05-15,1,5,10
2023-05-16,1,5,11
2023-05-17,1,5,13
2023-05-18,1,5,12
2023-05-19,1,5,11
2023-05-20,1,5,17
2023-05-21,1,5,14
2023-05-22,1,5,10
2023-05-23,1,5,8
2023-05-24,1,5,9
2023-05-25,1,5,8
2023-05-26,1,5,8
2023-05-27,1,5,8
2023-05-28,1,5,9
2023-05-29,1,5,5
2023-05-30,1,5,9
2023-05-31,1,5,11
2023-06-01,1,5,8
2023-06-02,1,5,7
2023-06-03,1,5,16
2023-06-04,1,5,12
2023-06-05,1,5,14
2023-06-06,1,5,7
2023-06-07,1,5,6
2023-06-08,1,5,11
2023-06-09,1,5,8
2023-06-10,1,5,11
2023-06-11,1,5,11
2023-06-12,1,5,15
2023-06-13,1,5,10
2023-06-14,1,5,12
2023-06-15,1,5,8
2023-06-16,1,5,14
2023-06-17,1,5,10
2023-06-18,1,5,15
2023-06-19,1,5,10
2023-06-20,1,5,7
2023-06-21,1,5,8
2023-06-22,1,5,8
2023-06-23,1,5,7
2023-06-24,1,5,11
2023-06-25,1,5,13
2023-06-26,1,5,10
2023-06-27,1,5,12
2023-06-28,1,5,11
2023-06-29,1,5,12
2023-06-30,1,5,13
2023-07-01,1,5,13
2023-07-02,1,5,13
2023-07-03,1,5,10
2023-07-04,1,5,10
2023-07-05,1,5,7
2023-07-06,1,5,4
2023-07-07,1,5,11
2023-07-08,1,5,16
2023-07-09,1,5,17
2023-07-10,1,5,6
2023-07-11,1,5,14
2023-07-12,1,5,8
2023-07-13,1,5,14
2023-07-14,1,5,14
2023-07-15,1,5,10
2023-07-16,1,5,11
2023-07-17,1,5,13
2023-07-18,1,5,10
2023-07-19,1,5,8
2023-07-20,1,5,8
2023-07-21,1,5,11
2023-07-22,1,5,12
2023-07-23,1,5,15
2023-07-24,1,5,11
2023-07-25,1,5,8
2023-07-26,1,5,12
2023-07-27,1,5,14
2023-07-28,1,5,11
2023-07-29,1,5,13
2023-07-30,1,5,20
2023-07-31,1,5,10
2023-08-01,1,5,13
2023-08-02,1,5,6
2023-08-03,1,5,12
2023-08-04,1,5,7
2023-08-05,1,5,10
2023-08-06,1,5,1
2023-08-07,1,5,13
2023-08-08,1,5,10
2023-08-09,1,5,11
2023-08-10,1,5,10
2023-08-11,1,5,7
2023-08-12,1,5,9
2023-08-13,1,5,13
2023-08-14,1,5,9
2023-08-15,1,5,8
2023-08-16,1,5,13
2023-08-17,1,5,15
2023-08-18,1,5,12
2023-08-19,1,5,15
2023-08-20,1,5,12
2023-08-21,1,5,10
2023-08-22,1,5,11
2023-08-23,1,5,16
2023-08-24,1,5,12
2023-08-25,1,5,11
2023-08-26,1,5,14
2023-08-27,1,5,7
2023-08-28,1,5,6
2023-08-29,1,5,11
2023-08-30,1,5,12
2023-08-31,1,5,12
2023-09-01,1,5,14
2023-09-02,1,5,15
2023-09-03,1,5,13
2023-09-04,1,5,10
2023-09-05,1,5,10
2023-09-06,1,5,8
2023-09-07,1,5,8
2023-09-08,1,5,14
2023-09-09,1,5,15
2023-09-10,1,5,13
2023-09-11,1,5,13
2023-09-12,1,5,10
2023-09-13,1,5,11
2023-09-14,1,5,14
2023-09-15,1,5,10
2023-09-16,1,5,5
2023-09-17,1,5,15
2023-09-18,1,5,11
2023-09-19,1,5,13
2023-09-20,1,5,12
2023-09-21,1,5,12
2023-09-22,1,5,11
2023-09-23,1,5,17
2023-09-24,1,5,14
2023-09-25,1,5,10
2023-09-26,1,5,9
2023-09-27,1,5,11
2023-09-28,1,5,8
2023-09-29,1,5,5
2023-09-30,1,5,13
2023-10-01,1,5,12
2023-10-02,1,5,7
2023-10-03,1,5,11
2023-10-04,1,5,7
2023-10-05,1,5,6
2023-10-06,1,5,11
2023-10-07,1,5,15
2023-10-08,1,5,13
2023-10-09,1,5,10
2023-10-10,1,5,7
2023-10-11,1,5,8
2023-10-12,1,5,11
2023-10-13,1,5,11
2023-10-14,1,5,12
2023-10-15,1,5,8
2023-10-16,1,5,5
2023-10-17,1,5,7
2023-10-18,1,5,8
2023-10-19,1,5,10
2023-10-20,1,5,13
2023-10-21,1,5,7
2023-10-22,1,5,9
2023-10-23,1,5,12
2023-10-24,1,5,9
2023-10-25,1,5,6
2023-10-26,1,5,10
2023-10-27,1,5,15
2023-10-28,1,5,9
2023-10-29,1,5,9
2023-10-30,1,5,4
2023-10-31,1,5,9
2023-11-01,1,5,7
2023-11-02,1,5,12
2023-11-03,1,5,11
2023-11-04,1,5,20
2023-11-05,1,5,10
2023-11-06,1,5,10
2023-11-07,1,5,14
2023-11-08,1,5,13
2023-11-09,1,5,12
2023-11-10,1,5,13
2023-11-11,1,5,13
2023-11-12,1,5,10
2023-11-13,1,5,13
2023-11-14,1,5,16
2023-11-15,1,5,15
2023-11-16,1,5,17
2023-11-17,1,5,18
2023-11-18,1,5,16
2023-11-19,1,5,13
2023-11-20,1,5,6
2023-11-21,1,5,9
2023-11-22,1,5,9
2023-11-23,1,5,15
2023-11-24,1,5,8
2023-11-25,1,5,17
2023-11-26,1,5,11
2023-11-27,1,5,12
2023-11-28,1,5,12
2023-11-29,1,5,12
2023-11-30,1,5,11
2023-12-01,1,5,13
2023-12-02,1,5,17
2023-12-03,1,5,22
2023-12-04,1,5,13
2023-12-05,1,5,14
2023-12-06,1,5,14
2023-12-07,1,5,10
2023-12-08,1,5,24
2023-12-09,1,5,17
2023-12-10,1,5,16
2023-12-11,1,5,8
2023-12-12,1,5,9
2023-12-13,1,5,9
2023-12-14,1,5,15
2023-12-15,1,5,16
2023-12-16,1,5,15
2023-12-17,1,5,16
2023-12-18,1,5,13
2023-12-19,1,5,12
2023-12-20,1,5,14
2023-12-21,1,5,16
2023-12-22,1,5,16
2023-12-23,1,5,19
2023-12-24,1,5,15
2023-12-25,1,5,13
2023-12-26,1,5,6
2023-12-27,1,5,14
2023-12-28,1,5,10
2023-12-29,1,5,10
2023-12-30,1,5,19
2023-12-31,1,5,9
2023-01-01,1,6,0
2023-01-02,1,6,0
2023-01-03,1,6,0
2023-01-04,1,6,0
2023-01-05,1,6,1
2023-01-06,1,6,0
2023-01-07,1,6,1
2023-01-08,1,6,1
2023-01-09,1,6,0
2023-01-10,1,6,0
2023-01-11,1,6,1
2023-01-12,1,6,0
2023-01-13,1,6,1
2023-01-14,1,6,1
2023-01-15,1,6,1
2023-01-16,1,6,1
2023-01-17,1,6,1
2023-01-18,1,6,1
2023-01-19,1,6,1
2023-01-20,1,6,1
2023-01-21,1,6,1
2023-01-22,1,6,0
2023-01-23,1,6,0
2023-01-24,1,6,0
2023-01-25,1,6,0
2023-01-26,1,6,0
2023-01-27,1,6,1
2023-01-28,1,6,1
2023-01-29,1,6,0
2023-01-30,1,6,0
2023-01-31,1,6,1
2023-02-01,1,6,1
2023-02-02,1,6,1
2023-02-03,1,6,1
2023-02-04,1,6,1
2023-02-05,1,6,1
2023-02-06,1,6,1
2023-02-07,1,6,1
2023-02-08,1,6,0
2023-02-09,1,6,0
2023-02-10,1,6,1
2023-02-11,1,6,1
2023-02-12,1,6,1
2023-02-13,1,6,1
2023-02-14,1,6,0
2023-02-15,1,6,0
2023-02-16,1,6,0
2023-02-17,1,6,1
2023-02-18,1,6,1
2023-02-19,1,6,1
2023-02-20,1,6,0
2023-02-21,1,6,0
2023-02-22,1,6,1
2023-02-23,1,6,0
2023-02-24,1,6,0
2023-02-25,1,6,1
2023-02-26,1,6,0
2023-02-27,1,6,0
2023-02-28,1,6,0
2023-03-01,1,6,0
2023-03-02,1,6,1
2023-03-03,1,6,1
2023-03-04,1,6,1
2023-03-05,1,6,1
2023-03-06,1,6,1
2023-03-07,1,6,1
2023-03-08,1,6,0
2023-03-09,1,6,1
2023-03-10,1,6,0
2023-03-11,1,6,1
2023-03-12,1,6,0
2023-03-13,1,6,1
2023-03-14,1,6,1
2023-03-15,1,6,0
2023-03-16,1,6,1
2023-03-17,1,6,1
2023-03-18,1,6,1
2023-03-19,1,6,2
2023-03-20,1,6,0
2023-03-21,1,6,0
2023-03-22,1,6,0
2023-03-23,1,6,0
2023-03-24,1,6,1
2023-03-25,1,6,1
2023-03-26,1,6,1
2023-03-27,1,6,0
2023-03-28,1,6,0
2023-03-29,1,6,0
2023-03-30,1,6,0
2023-03-31,1,6,0
2023-04-01,1,6,1
2023-04-02,1,6,1
2023-04-03,1,6,0
2023-04-04,1,6,1
2023-04-05,1,6,1
2023-04-06,1,6,1
2023-04-07,1,6,1
2023-04-08,1,6,1
2023-04-09,1,6,2
2023-04-10,1,6,1
2023-04-11,1,6,0
2023-04-12,1,6,0
2023-04-13,1,6,1
2023-04-14,1,6,1
2023-04-15,1,6,1
2023-04-16,1,6,1
2023-04-17,1,6,1
2023-04-18,1,6,1
2023-04-19,1,6,1
2023-04-20,1,6,1
2023-04-21,1,6,1
2023-04-22,1,6,1
2023-04-23,1,6,0
2023-04-24,1,6,0
2023-04-25,1,6,1
2023-04-26,1,6,1
2023-04-27,1,6,1
2023-04-28,1,6,1
2023-04-29,1,6,1
2023-04-30,1,6,1
2023-05-01,1,6,0
2023-05-02,1,6,1
2023-05-03,1,6,0
2023-05-04,1,6,1
2023-05-05,1,6,0
2023-05-06,1,6,1
2023-05-07,1,6,0
2023-05-08,1,6,1
2023-05-09,1,6,0
2023-05-10,1,6,1
2023-05-11,1,6,0
2023-05-12,1,6,0
2023-05-13,1,6,1
2023-05-14,1,6,1
2023-05-15,1,6,1
2023-05-16,1,6,0
2023-05-17,1,6,1
2023-05-18,1,6,0
2023-05-19,1,6,1
2023-05-20,1,6,1
2023-05-21,1,6,1
2023-05-22,1,6,0
2023-05-23,1,6,0
2023-05-24,1,6,1
2023-05-25,1,6,1
2023-05-26,1,6,0
2023-05-27,1,6,1
2023-05-28,1,6,1
2023-05-29,1,6,1
2023-05-30,1,6,0
2023-05-31,1,6,0
2023-06-01,1,6,1
2023-06-02,1,6,1
2023-06-03,1,6,1
2023-06-04,1,6,1
2023-06-05,1,6,1
2023-06-06,1,6,0
2023-06-07,1,6,0
2023-06-08,1,6,0
2023-06-09,1,6,1
2023-06-10,1,6,1
2023-06-11,1,6,1
2023-06-12,1,6,0
2023-06-13,1,6,1
2023-06-14,1,6,1
2023-06-15,1,6,1
2023-06-16,1,6,1
2023-06-17,1,6,1
2023-06-18,1,6,1
2023-06-19,1,6,1
2023-06-20,1,6,1
2023-06-21,1,6,0
2023-06-22,1,6,0
2023-06-23,1,6,0
2023-06-24,1,6,1
2023-06-25,1,6,1
2023-06-26,1,6,1
2023-06-27,1,6,1
2023-06-28,1,6,1
2023-06-29,1,6,1
2023-06-30,1,6,1
2023-07-01,1,6,1
2023-07-02,1,6,1
2023-07-03,1,6,1
2023-07-04,1,6,1
2023-07-05,1,6,1
2023-07-06,1,6,1
2023-07-07,1,6,0
2023-07-08,1,6,1
2023-07-09,1,6,2
2023-07-10,1,6,0
2023-07-11,1,6,1
2023-07-12,1,6,1
2023-07-13,1,6,1
2023-07-14,1,6,1
2023-07-15,1,6,2
2023-07-16,1,6,1
2023-07-17,1,6,0
2023-07-18,1,6,0
2023-07-19,1,6,1
2023-07-20,1,6,1
2023-07-21,1,6,1
2023-07-22,1,6,1
2023-07-23,1,6,1
2023-07-24,1,6,1
2023-07-25,1,6,1
2023-07-26,1,6,1
2023-07-27,1,6,1
2023-07-28,1,6,1
2023-07-29,1,6,1
2023-07-30,1,6,1
2023-07-31,1,6,1
2023-08-01,1,6,1
2023-08-02,1,6,1
2023-08-03,1,6,0
2023-08-04,1,6,0
2023-08-05,1,6,1
2023-08-06,1,6,2
2023-08-07,1,6,1
2023-08-08,1,6,1
2023-08-09,1,6,0
2023-08-10,1,6,1
2023-08-11,1,6,1
2023-08-12,1,6,0
2023-08-13,1,6,1
2023-08-14,1,6,0
2023-08-15,1,6,1
2023-08-16,1,6,1
2023-08-17,1,6,1
2023-08-18,1,6,1
2023-08-19,1,6,1
2023-08-20,1,6,1
2023-08-21,1,6,1
2023-08-22,1,6,1
2023-08-23,1,6,1
2023-08-24,1,6,1
2023-08-25,1,6,1
2023-08-26,1,6,1
2023-08-27,1,6,0
2023-08-28,1,6,1
2023-08-29,1,6,1
2023-08-30,1,6,1
2023-08-31,1,6,1
2023-09-01,1,6,0
2023-09-02,1,6,1
2023-09-03,1,6,1
2023-09-04,1,6,1
2023-09-05,1,6,1
2023-09-06,1,6,1
2023-09-07,1,6,0
2023-09-08,1,6,1
2023-09-09,1,6,1
2023-09-10,1,6,1
2023-09-11,1,6,0
2023-09-12,1,6,1
2023-09-13,1,6,1
2023-09-14,1,6,1
2023-09-15,1,6,1
2023-09-16,1,6,1
2023-09-17,1,6,1
2023-09-18,1,6,1
2023-09-19,1,6,0
2023-09-20,1,6,1
2023-09-21,1,6,1
2023-09-22,1,6,1
2023-09-23,1,6,1
2023-09-24,1,6,2
2023-09-25,1,6,1
2023-09-26,1,6,1
2023-09-27,1,6,1
2023-09-28,1,6,1
2023-09-29,1,6,1
2023-09-30,1,6,1
2023-10-01,1,6,1
2023-10-02,1,6,1
2023-10-03,1,6,1
2023-10-04,1,6,1
2023-10-05,1,6,1
2023-10-06,1,6,1
2023-10-07,1,6,1
2023-10-08,1,6,1
2023-10-09,1,6,1
2023-10-10,1,6,1
2023-10-11,1,6,1
2023-10-12,1,6,0
2023-10-13,1,6,1
2023-10-14,1,6,1
2023-10-15,1,6,1
2023-10-16,1,6,1
2023-10-17,1,6,1
2023-10-18,1,6,1
2023-10-19,1,6,1
2023-10-20,1,6,0
2023-10-21,1,6,1
2023-10-22,1,6,1
2023-10-23,1,6,0
2023-10-24,1,6,1
2023-10-25,1,6,1
2023-10-26,1,6,1
2023-10-27,1,6,2
2023-10-28,1,6,1
2023-10-29,1,6,1
2023-10-30,1,6,0
2023-10-31,1,6,1
2023-11-01,1,6,1
2023-11-02,1,6,0
2023-11-03,1,6,1
2023-11-04,1,6,2
2023-11-05,1,6,1
2023-11-06,1,6,0
2023-11-07,1,6,1
2023-11-08,1,6,1
2023-11-09,1,6,1
2023-11-10,1,6,1
2023-11-11,1,6,1
2023-11-12,1,6,1
2023-11-13,1,6,1
2023-11-14,1,6,1
2023-11-15,1,6,1
2023-11-16,1,6,1
2023-11-17,1,6,1
2023-11-18,1,6,1
2023-11-19,1,6,1
2023-11-20,1,6,0
2023-11-21,1,6,0
2023-11-22,1,6,1
